tgl;komoditas;area_provinsi;area_kota;size;price;tgl_parsed;timestamp;source;Total sales value
2020-04-29;lele;Jawa Barat;Cirebon;8;;2020-04-28T17:00:00.000Z;1588118400;kso-suganda;0
2020-04-29;udang;JAWA TENGAH;TEGAL;80;55000;2020-04-28T17:00:00.000Z;1588093200;jala;4400000
2020-04-29;udang;JAWA TENGAH;TEGAL;90;52000;2020-04-28T17:00:00.000Z;1588093200;jala;4680000
2020-04-29;udang;JAWA TENGAH;TEGAL;30;85000;2020-04-28T17:00:00.000Z;1588093200;jala;2550000
2020-04-29;udang;JAWA TENGAH;TEGAL;40;75000;2020-04-28T17:00:00.000Z;1588093200;jala;3000000
2020-04-29;udang;JAWA TENGAH;TEGAL;50;65000;2020-04-28T17:00:00.000Z;1588093200;jala;3250000
2020-04-29;udang;JAWA TENGAH;TEGAL;60;61000;2020-04-28T17:00:00.000Z;1588093200;jala;3660000
2020-04-29;udang;JAWA TENGAH;TEGAL;70;58000;2020-04-28T17:00:00.000Z;1588093200;jala;4060000
2020-04-29;udang;JAWA TENGAH;TEGAL;100;50000;2020-04-28T17:00:00.000Z;1588093200;jala;5000000
2020-04-28;lele;Jawa Barat;Cirebon;8;;2020-04-27T17:00:00.000Z;1588032000;kso-suganda;0
2020-04-28;lele;Jawa Barat;Cirebon;4;;2020-04-27T17:00:00.000Z;1588032000;kso-suganda;0
2020-04-28;udang;JAWA TENGAH;;30;84000;2020-04-27T17:00:00.000Z;1588006800;jala;2520000
2020-04-28;udang;JAWA TENGAH;;40;74000;2020-04-27T17:00:00.000Z;1588006800;jala;2960000
2020-04-28;udang;JAWA TENGAH;;50;65000;2020-04-27T17:00:00.000Z;1588006800;jala;3250000
2020-04-28;udang;JAWA TENGAH;;60;62000;2020-04-27T17:00:00.000Z;1588006800;jala;3720000
2020-04-28;udang;JAWA TENGAH;;70;59000;2020-04-27T17:00:00.000Z;1588006800;jala;4130000
2020-04-28;udang;JAWA TENGAH;;80;56000;2020-04-27T17:00:00.000Z;1588006800;jala;4480000
2020-04-28;udang;JAWA TENGAH;;90;53000;2020-04-27T17:00:00.000Z;1588006800;jala;4770000
2020-04-28;udang;JAWA TENGAH;;100;50000;2020-04-27T17:00:00.000Z;1588006800;jala;5000000
2020-04-27;lele;Jawa Barat;Cirebon;8;;2020-04-26T17:00:00.000Z;1587945600;kso-suganda;0
2020-04-27;lele;Jawa Barat;Cirebon;4;;2020-04-26T17:00:00.000Z;1587945600;kso-suganda;0
2020-04-27;udang;NUSA TENGGARA BARAT;DOMPU;50;62500;2020-04-26T17:00:00.000Z;1587920400;jala;3125000
2020-04-27;udang;DKI JAKARTA;;120;43000;2020-04-26T17:00:00.000Z;1587920400;jala;5160000
2020-04-27;udang;LAMPUNG;;20;91000;2020-04-26T17:00:00.000Z;1587920400;jala;1820000
2020-04-27;udang;LAMPUNG;;30;79000;2020-04-26T17:00:00.000Z;1587920400;jala;2370000
2020-04-27;udang;LAMPUNG;;40;70000;2020-04-26T17:00:00.000Z;1587920400;jala;2800000
2020-04-27;udang;LAMPUNG;;50;62000;2020-04-26T17:00:00.000Z;1587920400;jala;3100000
2020-04-27;udang;LAMPUNG;;60;59000;2020-04-26T17:00:00.000Z;1587920400;jala;3540000
2020-04-27;udang;LAMPUNG;;70;56000;2020-04-26T17:00:00.000Z;1587920400;jala;3920000
2020-04-27;udang;LAMPUNG;;80;53000;2020-04-26T17:00:00.000Z;1587920400;jala;4240000
2020-04-27;udang;LAMPUNG;;90;50000;2020-04-26T17:00:00.000Z;1587920400;jala;4500000
2020-04-27;udang;LAMPUNG;;100;47000;2020-04-26T17:00:00.000Z;1587920400;jala;4700000
2020-04-27;udang;LAMPUNG;;110;45000;2020-04-26T17:00:00.000Z;1587920400;jala;4950000
2020-04-27;udang;LAMPUNG;;120;43000;2020-04-26T17:00:00.000Z;1587920400;jala;5160000
2020-04-27;udang;LAMPUNG;;130;41000;2020-04-26T17:00:00.000Z;1587920400;jala;5330000
2020-04-27;udang;LAMPUNG;;140;390000;2020-04-26T17:00:00.000Z;1587920400;jala;54600000
2020-04-27;udang;LAMPUNG;;150;37000;2020-04-26T17:00:00.000Z;1587920400;jala;5550000
2020-04-27;udang;LAMPUNG;;160;35000;2020-04-26T17:00:00.000Z;1587920400;jala;5600000
2020-04-27;udang;LAMPUNG;;170;33000;2020-04-26T17:00:00.000Z;1587920400;jala;5610000
2020-04-27;udang;LAMPUNG;;180;31000;2020-04-26T17:00:00.000Z;1587920400;jala;5580000
2020-04-27;udang;LAMPUNG;;190;29000;2020-04-26T17:00:00.000Z;1587920400;jala;5510000
2020-04-27;udang;LAMPUNG;;200;27000;2020-04-26T17:00:00.000Z;1587920400;jala;5400000
2020-04-27;udang;BANTEN;PANDEGLANG;20;91000;2020-04-26T17:00:00.000Z;1587920400;jala;1820000
2020-04-27;udang;BANTEN;PANDEGLANG;30;79000;2020-04-26T17:00:00.000Z;1587920400;jala;2370000
2020-04-27;udang;BANTEN;PANDEGLANG;40;70000;2020-04-26T17:00:00.000Z;1587920400;jala;2800000
2020-04-27;udang;BANTEN;PANDEGLANG;50;62000;2020-04-26T17:00:00.000Z;1587920400;jala;3100000
2020-04-27;udang;BANTEN;PANDEGLANG;60;59000;2020-04-26T17:00:00.000Z;1587920400;jala;3540000
2020-04-27;udang;BANTEN;PANDEGLANG;70;56000;2020-04-26T17:00:00.000Z;1587920400;jala;3920000
2020-04-27;udang;BANTEN;PANDEGLANG;80;53000;2020-04-26T17:00:00.000Z;1587920400;jala;4240000
2020-04-27;udang;BANTEN;PANDEGLANG;90;50000;2020-04-26T17:00:00.000Z;1587920400;jala;4500000
2020-04-27;udang;BANTEN;PANDEGLANG;100;47000;2020-04-26T17:00:00.000Z;1587920400;jala;4700000
2020-04-27;udang;BANTEN;PANDEGLANG;110;45000;2020-04-26T17:00:00.000Z;1587920400;jala;4950000
2020-04-27;udang;BANTEN;PANDEGLANG;120;43000;2020-04-26T17:00:00.000Z;1587920400;jala;5160000
2020-04-27;udang;BANTEN;PANDEGLANG;130;41000;2020-04-26T17:00:00.000Z;1587920400;jala;5330000
2020-04-27;udang;BANTEN;PANDEGLANG;140;39000;2020-04-26T17:00:00.000Z;1587920400;jala;5460000
2020-04-27;udang;BANTEN;PANDEGLANG;150;37000;2020-04-26T17:00:00.000Z;1587920400;jala;5550000
2020-04-27;udang;BANTEN;PANDEGLANG;160;35000;2020-04-26T17:00:00.000Z;1587920400;jala;5600000
2020-04-27;udang;BANTEN;PANDEGLANG;170;33000;2020-04-26T17:00:00.000Z;1587920400;jala;5610000
2020-04-27;udang;BANTEN;PANDEGLANG;180;31000;2020-04-26T17:00:00.000Z;1587920400;jala;5580000
2020-04-27;udang;BANTEN;PANDEGLANG;190;29000;2020-04-26T17:00:00.000Z;1587920400;jala;5510000
2020-04-27;udang;BANTEN;PANDEGLANG;200;27000;2020-04-26T17:00:00.000Z;1587920400;jala;5400000
2020-04-27;udang;DKI JAKARTA;;20;91000;2020-04-26T17:00:00.000Z;1587920400;jala;1820000
2020-04-27;udang;DKI JAKARTA;;30;79000;2020-04-26T17:00:00.000Z;1587920400;jala;2370000
2020-04-27;udang;DKI JAKARTA;;40;70000;2020-04-26T17:00:00.000Z;1587920400;jala;2800000
2020-04-27;udang;DKI JAKARTA;;50;62000;2020-04-26T17:00:00.000Z;1587920400;jala;3100000
2020-04-27;udang;DKI JAKARTA;;60;59000;2020-04-26T17:00:00.000Z;1587920400;jala;3540000
2020-04-27;udang;DKI JAKARTA;;70;56000;2020-04-26T17:00:00.000Z;1587920400;jala;3920000
2020-04-27;udang;DKI JAKARTA;;80;53000;2020-04-26T17:00:00.000Z;1587920400;jala;4240000
2020-04-27;udang;DKI JAKARTA;;90;50000;2020-04-26T17:00:00.000Z;1587920400;jala;4500000
2020-04-27;udang;DKI JAKARTA;;100;47000;2020-04-26T17:00:00.000Z;1587920400;jala;4700000
2020-04-27;udang;DKI JAKARTA;;110;45000;2020-04-26T17:00:00.000Z;1587920400;jala;4950000
2020-04-27;udang;ACEH;;190;25000;2020-04-26T17:00:00.000Z;1587920400;jala;4750000
2020-04-27;udang;DKI JAKARTA;;130;41000;2020-04-26T17:00:00.000Z;1587920400;jala;5330000
2020-04-27;udang;DKI JAKARTA;;140;39000;2020-04-26T17:00:00.000Z;1587920400;jala;5460000
2020-04-27;udang;DKI JAKARTA;;150;37000;2020-04-26T17:00:00.000Z;1587920400;jala;5550000
2020-04-27;udang;DKI JAKARTA;;160;35000;2020-04-26T17:00:00.000Z;1587920400;jala;5600000
2020-04-27;udang;DKI JAKARTA;;170;33000;2020-04-26T17:00:00.000Z;1587920400;jala;5610000
2020-04-27;udang;DKI JAKARTA;;180;31000;2020-04-26T17:00:00.000Z;1587920400;jala;5580000
2020-04-27;udang;DKI JAKARTA;;190;29000;2020-04-26T17:00:00.000Z;1587920400;jala;5510000
2020-04-27;udang;DKI JAKARTA;;200;27000;2020-04-26T17:00:00.000Z;1587920400;jala;5400000
2020-04-27;udang;JAWA BARAT;;20;91000;2020-04-26T17:00:00.000Z;1587920400;jala;1820000
2020-04-27;udang;JAWA BARAT;;30;79000;2020-04-26T17:00:00.000Z;1587920400;jala;2370000
2020-04-27;udang;JAWA BARAT;;40;70000;2020-04-26T17:00:00.000Z;1587920400;jala;2800000
2020-04-27;udang;JAWA BARAT;;50;62000;2020-04-26T17:00:00.000Z;1587920400;jala;3100000
2020-04-27;udang;JAWA BARAT;;60;59000;2020-04-26T17:00:00.000Z;1587920400;jala;3540000
2020-04-27;udang;JAWA BARAT;;70;56000;2020-04-26T17:00:00.000Z;1587920400;jala;3920000
2020-04-27;udang;JAWA BARAT;;80;53000;2020-04-26T17:00:00.000Z;1587920400;jala;4240000
2020-04-27;udang;JAWA BARAT;;90;50000;2020-04-26T17:00:00.000Z;1587920400;jala;4500000
2020-04-27;udang;JAWA BARAT;;100;47000;2020-04-26T17:00:00.000Z;1587920400;jala;4700000
2020-04-27;udang;JAWA BARAT;;110;45000;2020-04-26T17:00:00.000Z;1587920400;jala;4950000
2020-04-27;udang;JAWA BARAT;;120;43000;2020-04-26T17:00:00.000Z;1587920400;jala;5160000
2020-04-27;udang;JAWA BARAT;;130;41000;2020-04-26T17:00:00.000Z;1587920400;jala;5330000
2020-04-27;udang;JAWA BARAT;;140;39000;2020-04-26T17:00:00.000Z;1587920400;jala;5460000
2020-04-27;udang;JAWA BARAT;;150;37000;2020-04-26T17:00:00.000Z;1587920400;jala;5550000
2020-04-27;udang;JAWA BARAT;;160;35000;2020-04-26T17:00:00.000Z;1587920400;jala;5600000
2020-04-27;udang;JAWA BARAT;;170;33000;2020-04-26T17:00:00.000Z;1587920400;jala;5610000
2020-04-27;udang;JAWA BARAT;;180;31000;2020-04-26T17:00:00.000Z;1587920400;jala;5580000
2020-04-27;udang;JAWA BARAT;;190;29000;2020-04-26T17:00:00.000Z;1587920400;jala;5510000
2020-04-27;udang;JAWA BARAT;;200;27000;2020-04-26T17:00:00.000Z;1587920400;jala;5400000
2020-04-27;udang;JAWA TENGAH;;20;91000;2020-04-26T17:00:00.000Z;1587920400;jala;1820000
2020-04-27;udang;JAWA TENGAH;;30;79000;2020-04-26T17:00:00.000Z;1587920400;jala;2370000
2020-04-27;udang;JAWA TENGAH;;40;70000;2020-04-26T17:00:00.000Z;1587920400;jala;2800000
2020-04-27;udang;JAWA TENGAH;;50;62000;2020-04-26T17:00:00.000Z;1587920400;jala;3100000
2020-04-27;udang;JAWA TENGAH;;60;59000;2020-04-26T17:00:00.000Z;1587920400;jala;3540000
2020-04-27;udang;JAWA TENGAH;;70;56000;2020-04-26T17:00:00.000Z;1587920400;jala;3920000
2020-04-27;udang;JAWA TENGAH;;80;53000;2020-04-26T17:00:00.000Z;1587920400;jala;4240000
2020-04-27;udang;JAWA TENGAH;;90;50000;2020-04-26T17:00:00.000Z;1587920400;jala;4500000
2020-04-27;udang;JAWA TENGAH;;100;47000;2020-04-26T17:00:00.000Z;1587920400;jala;4700000
2020-04-27;udang;JAWA TENGAH;;110;45000;2020-04-26T17:00:00.000Z;1587920400;jala;4950000
2020-04-27;udang;JAWA TENGAH;;120;43000;2020-04-26T17:00:00.000Z;1587920400;jala;5160000
2020-04-27;udang;JAWA TENGAH;;130;41000;2020-04-26T17:00:00.000Z;1587920400;jala;5330000
2020-04-27;udang;JAWA TENGAH;;140;39000;2020-04-26T17:00:00.000Z;1587920400;jala;5460000
2020-04-27;udang;JAWA TENGAH;;150;37000;2020-04-26T17:00:00.000Z;1587920400;jala;5550000
2020-04-27;udang;JAWA TENGAH;;160;35000;2020-04-26T17:00:00.000Z;1587920400;jala;5600000
2020-04-27;udang;JAWA TENGAH;;170;33000;2020-04-26T17:00:00.000Z;1587920400;jala;5610000
2020-04-27;udang;JAWA TENGAH;;180;31000;2020-04-26T17:00:00.000Z;1587920400;jala;5580000
2020-04-27;udang;JAWA TENGAH;;190;29000;2020-04-26T17:00:00.000Z;1587920400;jala;5510000
2020-04-27;udang;JAWA TENGAH;;200;27000;2020-04-26T17:00:00.000Z;1587920400;jala;5400000
2020-04-27;udang;JAWA TIMUR;LAMONGAN;20;91000;2020-04-26T17:00:00.000Z;1587920400;jala;1820000
2020-04-27;udang;JAWA TIMUR;LAMONGAN;30;79000;2020-04-26T17:00:00.000Z;1587920400;jala;2370000
2020-04-27;udang;JAWA TIMUR;LAMONGAN;40;70000;2020-04-26T17:00:00.000Z;1587920400;jala;2800000
2020-04-27;udang;JAWA TIMUR;LAMONGAN;50;62000;2020-04-26T17:00:00.000Z;1587920400;jala;3100000
2020-04-27;udang;JAWA TIMUR;LAMONGAN;60;59000;2020-04-26T17:00:00.000Z;1587920400;jala;3540000
2020-04-27;udang;JAWA TIMUR;LAMONGAN;70;56000;2020-04-26T17:00:00.000Z;1587920400;jala;3920000
2020-04-27;udang;JAWA TIMUR;LAMONGAN;80;53000;2020-04-26T17:00:00.000Z;1587920400;jala;4240000
2020-04-27;udang;JAWA TIMUR;LAMONGAN;90;50000;2020-04-26T17:00:00.000Z;1587920400;jala;4500000
2020-04-27;udang;JAWA TIMUR;LAMONGAN;100;47000;2020-04-26T17:00:00.000Z;1587920400;jala;4700000
2020-04-27;udang;JAWA TIMUR;LAMONGAN;110;45000;2020-04-26T17:00:00.000Z;1587920400;jala;4950000
2020-04-27;udang;JAWA TIMUR;LAMONGAN;120;43000;2020-04-26T17:00:00.000Z;1587920400;jala;5160000
2020-04-27;udang;JAWA TIMUR;LAMONGAN;130;41000;2020-04-26T17:00:00.000Z;1587920400;jala;5330000
2020-04-27;udang;JAWA TIMUR;LAMONGAN;140;39000;2020-04-26T17:00:00.000Z;1587920400;jala;5460000
2020-04-27;udang;JAWA TIMUR;LAMONGAN;150;37000;2020-04-26T17:00:00.000Z;1587920400;jala;5550000
2020-04-27;udang;JAWA TIMUR;LAMONGAN;160;35000;2020-04-26T17:00:00.000Z;1587920400;jala;5600000
2020-04-27;udang;JAWA TIMUR;LAMONGAN;170;33000;2020-04-26T17:00:00.000Z;1587920400;jala;5610000
2020-04-27;udang;JAWA TIMUR;LAMONGAN;180;31000;2020-04-26T17:00:00.000Z;1587920400;jala;5580000
2020-04-27;udang;JAWA TIMUR;LAMONGAN;190;29000;2020-04-26T17:00:00.000Z;1587920400;jala;5510000
2020-04-27;udang;JAWA TIMUR;LAMONGAN;200;27000;2020-04-26T17:00:00.000Z;1587920400;jala;5400000
2020-04-27;udang;NUSA TENGGARA BARAT;DOMPU;30;84500;2020-04-26T17:00:00.000Z;1587920400;jala;2535000
2020-04-27;udang;NUSA TENGGARA BARAT;DOMPU;40;72500;2020-04-26T17:00:00.000Z;1587920400;jala;2900000
2020-04-27;udang;ACEH;;180;27000;2020-04-26T17:00:00.000Z;1587920400;jala;4860000
2020-04-27;udang;NUSA TENGGARA BARAT;DOMPU;60;59500;2020-04-26T17:00:00.000Z;1587920400;jala;3570000
2020-04-27;udang;NUSA TENGGARA BARAT;DOMPU;70;56500;2020-04-26T17:00:00.000Z;1587920400;jala;3955000
2020-04-27;udang;NUSA TENGGARA BARAT;DOMPU;80;53500;2020-04-26T17:00:00.000Z;1587920400;jala;4280000
2020-04-27;udang;NUSA TENGGARA BARAT;DOMPU;90;50500;2020-04-26T17:00:00.000Z;1587920400;jala;4545000
2020-04-27;udang;NUSA TENGGARA BARAT;DOMPU;100;47500;2020-04-26T17:00:00.000Z;1587920400;jala;4750000
2020-04-27;udang;NUSA TENGGARA BARAT;DOMPU;110;45500;2020-04-26T17:00:00.000Z;1587920400;jala;5005000
2020-04-27;udang;NUSA TENGGARA BARAT;DOMPU;120;43500;2020-04-26T17:00:00.000Z;1587920400;jala;5220000
2020-04-27;udang;NUSA TENGGARA BARAT;DOMPU;130;41500;2020-04-26T17:00:00.000Z;1587920400;jala;5395000
2020-04-27;udang;NUSA TENGGARA BARAT;DOMPU;140;39500;2020-04-26T17:00:00.000Z;1587920400;jala;5530000
2020-04-27;udang;NUSA TENGGARA BARAT;DOMPU;150;37500;2020-04-26T17:00:00.000Z;1587920400;jala;5625000
2020-04-27;udang;NUSA TENGGARA BARAT;SUMBAWA;30;84000;2020-04-26T17:00:00.000Z;1587920400;jala;2520000
2020-04-27;udang;NUSA TENGGARA BARAT;SUMBAWA;40;73000;2020-04-26T17:00:00.000Z;1587920400;jala;2920000
2020-04-27;udang;NUSA TENGGARA BARAT;SUMBAWA;50;63000;2020-04-26T17:00:00.000Z;1587920400;jala;3150000
2020-04-27;udang;NUSA TENGGARA BARAT;SUMBAWA;60;60000;2020-04-26T17:00:00.000Z;1587920400;jala;3600000
2020-04-27;udang;NUSA TENGGARA BARAT;SUMBAWA;70;57000;2020-04-26T17:00:00.000Z;1587920400;jala;3990000
2020-04-27;udang;NUSA TENGGARA BARAT;SUMBAWA;80;54000;2020-04-26T17:00:00.000Z;1587920400;jala;4320000
2020-04-27;udang;NUSA TENGGARA BARAT;SUMBAWA;90;51000;2020-04-26T17:00:00.000Z;1587920400;jala;4590000
2020-04-27;udang;NUSA TENGGARA BARAT;SUMBAWA;100;48000;2020-04-26T17:00:00.000Z;1587920400;jala;4800000
2020-04-27;udang;NUSA TENGGARA BARAT;SUMBAWA;110;46000;2020-04-26T17:00:00.000Z;1587920400;jala;5060000
2020-04-27;udang;NUSA TENGGARA BARAT;SUMBAWA;120;44000;2020-04-26T17:00:00.000Z;1587920400;jala;5280000
2020-04-27;udang;NUSA TENGGARA BARAT;SUMBAWA;130;42000;2020-04-26T17:00:00.000Z;1587920400;jala;5460000
2020-04-27;udang;NUSA TENGGARA BARAT;SUMBAWA;140;40000;2020-04-26T17:00:00.000Z;1587920400;jala;5600000
2020-04-27;udang;NUSA TENGGARA BARAT;SUMBAWA;150;38000;2020-04-26T17:00:00.000Z;1587920400;jala;5700000
2020-04-27;udang;NUSA TENGGARA BARAT;LOMBOK BARAT;30;85500;2020-04-26T17:00:00.000Z;1587920400;jala;2565000
2020-04-27;udang;NUSA TENGGARA BARAT;LOMBOK BARAT;40;73500;2020-04-26T17:00:00.000Z;1587920400;jala;2940000
2020-04-27;udang;NUSA TENGGARA BARAT;LOMBOK BARAT;50;63500;2020-04-26T17:00:00.000Z;1587920400;jala;3175000
2020-04-27;udang;NUSA TENGGARA BARAT;LOMBOK BARAT;60;60500;2020-04-26T17:00:00.000Z;1587920400;jala;3630000
2020-04-27;udang;NUSA TENGGARA BARAT;LOMBOK BARAT;70;57500;2020-04-26T17:00:00.000Z;1587920400;jala;4025000
2020-04-27;udang;NUSA TENGGARA BARAT;LOMBOK BARAT;80;54500;2020-04-26T17:00:00.000Z;1587920400;jala;4360000
2020-04-27;udang;NUSA TENGGARA BARAT;LOMBOK BARAT;90;51500;2020-04-26T17:00:00.000Z;1587920400;jala;4635000
2020-04-27;udang;NUSA TENGGARA BARAT;LOMBOK BARAT;100;48500;2020-04-26T17:00:00.000Z;1587920400;jala;4850000
2020-04-27;udang;NUSA TENGGARA BARAT;LOMBOK BARAT;110;46500;2020-04-26T17:00:00.000Z;1587920400;jala;5115000
2020-04-27;udang;NUSA TENGGARA BARAT;LOMBOK BARAT;120;44500;2020-04-26T17:00:00.000Z;1587920400;jala;5340000
2020-04-27;udang;NUSA TENGGARA BARAT;LOMBOK BARAT;130;42500;2020-04-26T17:00:00.000Z;1587920400;jala;5525000
2020-04-27;udang;NUSA TENGGARA BARAT;LOMBOK BARAT;140;40500;2020-04-26T17:00:00.000Z;1587920400;jala;5670000
2020-04-27;udang;NUSA TENGGARA BARAT;LOMBOK BARAT;150;38500;2020-04-26T17:00:00.000Z;1587920400;jala;5775000
2020-04-27;udang;BALI;BULELENG;30;86500;2020-04-26T17:00:00.000Z;1587920400;jala;2595000
2020-04-27;udang;BALI;BULELENG;40;74500;2020-04-26T17:00:00.000Z;1587920400;jala;2980000
2020-04-27;udang;BALI;BULELENG;50;64500;2020-04-26T17:00:00.000Z;1587920400;jala;3225000
2020-04-27;udang;BALI;BULELENG;60;61500;2020-04-26T17:00:00.000Z;1587920400;jala;3690000
2020-04-27;udang;BALI;BULELENG;70;58500;2020-04-26T17:00:00.000Z;1587920400;jala;4095000
2020-04-27;udang;BALI;BULELENG;80;55500;2020-04-26T17:00:00.000Z;1587920400;jala;4440000
2020-04-27;udang;BALI;BULELENG;90;52500;2020-04-26T17:00:00.000Z;1587920400;jala;4725000
2020-04-27;udang;BALI;BULELENG;100;49500;2020-04-26T17:00:00.000Z;1587920400;jala;4950000
2020-04-27;udang;BALI;BULELENG;110;47500;2020-04-26T17:00:00.000Z;1587920400;jala;5225000
2020-04-27;udang;BALI;BULELENG;120;45500;2020-04-26T17:00:00.000Z;1587920400;jala;5460000
2020-04-27;udang;BALI;BULELENG;130;43500;2020-04-26T17:00:00.000Z;1587920400;jala;5655000
2020-04-27;udang;BALI;BULELENG;140;41500;2020-04-26T17:00:00.000Z;1587920400;jala;5810000
2020-04-27;udang;BALI;BULELENG;150;39500;2020-04-26T17:00:00.000Z;1587920400;jala;5925000
2020-04-27;udang;JAWA TIMUR;JEMBER;30;87000;2020-04-26T17:00:00.000Z;1587920400;jala;2610000
2020-04-27;udang;JAWA TIMUR;JEMBER;40;75000;2020-04-26T17:00:00.000Z;1587920400;jala;3000000
2020-04-27;udang;JAWA TIMUR;JEMBER;50;65000;2020-04-26T17:00:00.000Z;1587920400;jala;3250000
2020-04-27;udang;JAWA TIMUR;JEMBER;60;62000;2020-04-26T17:00:00.000Z;1587920400;jala;3720000
2020-04-27;udang;JAWA TIMUR;JEMBER;70;59000;2020-04-26T17:00:00.000Z;1587920400;jala;4130000
2020-04-27;udang;JAWA TIMUR;JEMBER;80;56000;2020-04-26T17:00:00.000Z;1587920400;jala;4480000
2020-04-27;udang;JAWA TIMUR;JEMBER;90;53000;2020-04-26T17:00:00.000Z;1587920400;jala;4770000
2020-04-27;udang;JAWA TIMUR;JEMBER;100;50000;2020-04-26T17:00:00.000Z;1587920400;jala;5000000
2020-04-27;udang;JAWA TIMUR;JEMBER;110;48000;2020-04-26T17:00:00.000Z;1587920400;jala;5280000
2020-04-27;udang;JAWA TIMUR;JEMBER;120;46000;2020-04-26T17:00:00.000Z;1587920400;jala;5520000
2020-04-27;udang;JAWA TIMUR;JEMBER;130;44000;2020-04-26T17:00:00.000Z;1587920400;jala;5720000
2020-04-27;udang;JAWA TIMUR;JEMBER;140;42000;2020-04-26T17:00:00.000Z;1587920400;jala;5880000
2020-04-27;udang;JAWA TIMUR;JEMBER;150;40000;2020-04-26T17:00:00.000Z;1587920400;jala;6000000
2020-04-27;udang;JAWA TIMUR;BANYUWANGI;30;87000;2020-04-26T17:00:00.000Z;1587920400;jala;2610000
2020-04-27;udang;JAWA TIMUR;BANYUWANGI;40;75000;2020-04-26T17:00:00.000Z;1587920400;jala;3000000
2020-04-27;udang;JAWA TIMUR;BANYUWANGI;50;65000;2020-04-26T17:00:00.000Z;1587920400;jala;3250000
2020-04-27;udang;JAWA TIMUR;BANYUWANGI;60;62000;2020-04-26T17:00:00.000Z;1587920400;jala;3720000
2020-04-27;udang;JAWA TIMUR;BANYUWANGI;70;59000;2020-04-26T17:00:00.000Z;1587920400;jala;4130000
2020-04-27;udang;JAWA TIMUR;BANYUWANGI;80;56000;2020-04-26T17:00:00.000Z;1587920400;jala;4480000
2020-04-27;udang;JAWA TIMUR;BANYUWANGI;90;53000;2020-04-26T17:00:00.000Z;1587920400;jala;4770000
2020-04-27;udang;JAWA TIMUR;BANYUWANGI;100;50000;2020-04-26T17:00:00.000Z;1587920400;jala;5000000
2020-04-27;udang;JAWA TIMUR;BANYUWANGI;110;48000;2020-04-26T17:00:00.000Z;1587920400;jala;5280000
2020-04-27;udang;JAWA TIMUR;BANYUWANGI;120;46000;2020-04-26T17:00:00.000Z;1587920400;jala;5520000
2020-04-27;udang;JAWA TIMUR;BANYUWANGI;130;44000;2020-04-26T17:00:00.000Z;1587920400;jala;5720000
2020-04-27;udang;JAWA TIMUR;BANYUWANGI;140;42000;2020-04-26T17:00:00.000Z;1587920400;jala;5880000
2020-04-27;udang;JAWA TIMUR;BANYUWANGI;150;40000;2020-04-26T17:00:00.000Z;1587920400;jala;6000000
2020-04-27;udang;JAWA TIMUR;PROBOLINGGO;30;87000;2020-04-26T17:00:00.000Z;1587920400;jala;2610000
2020-04-27;udang;JAWA TIMUR;PROBOLINGGO;40;75000;2020-04-26T17:00:00.000Z;1587920400;jala;3000000
2020-04-27;udang;JAWA TIMUR;PROBOLINGGO;50;65000;2020-04-26T17:00:00.000Z;1587920400;jala;3250000
2020-04-27;udang;JAWA TIMUR;PROBOLINGGO;60;62000;2020-04-26T17:00:00.000Z;1587920400;jala;3720000
2020-04-27;udang;JAWA TIMUR;PROBOLINGGO;70;59000;2020-04-26T17:00:00.000Z;1587920400;jala;4130000
2020-04-27;udang;JAWA TIMUR;PROBOLINGGO;80;56000;2020-04-26T17:00:00.000Z;1587920400;jala;4480000
2020-04-27;udang;JAWA TIMUR;PROBOLINGGO;90;53000;2020-04-26T17:00:00.000Z;1587920400;jala;4770000
2020-04-27;udang;JAWA TIMUR;PROBOLINGGO;100;50000;2020-04-26T17:00:00.000Z;1587920400;jala;5000000
2020-04-27;udang;JAWA TIMUR;PROBOLINGGO;110;48000;2020-04-26T17:00:00.000Z;1587920400;jala;5280000
2020-04-27;udang;JAWA TIMUR;PROBOLINGGO;120;46000;2020-04-26T17:00:00.000Z;1587920400;jala;5520000
2020-04-27;udang;JAWA TIMUR;PROBOLINGGO;130;44000;2020-04-26T17:00:00.000Z;1587920400;jala;5720000
2020-04-27;udang;JAWA TIMUR;PROBOLINGGO;140;42000;2020-04-26T17:00:00.000Z;1587920400;jala;5880000
2020-04-27;udang;JAWA TIMUR;PROBOLINGGO;150;40000;2020-04-26T17:00:00.000Z;1587920400;jala;6000000
2020-04-27;udang;JAWA TIMUR;SITUBONDO;30;87000;2020-04-26T17:00:00.000Z;1587920400;jala;2610000
2020-04-27;udang;JAWA TIMUR;SITUBONDO;40;75000;2020-04-26T17:00:00.000Z;1587920400;jala;3000000
2020-04-27;udang;JAWA TIMUR;SITUBONDO;50;65000;2020-04-26T17:00:00.000Z;1587920400;jala;3250000
2020-04-27;udang;JAWA TIMUR;SITUBONDO;60;62000;2020-04-26T17:00:00.000Z;1587920400;jala;3720000
2020-04-27;udang;JAWA TIMUR;SITUBONDO;70;59000;2020-04-26T17:00:00.000Z;1587920400;jala;4130000
2020-04-27;udang;JAWA TIMUR;SITUBONDO;80;56000;2020-04-26T17:00:00.000Z;1587920400;jala;4480000
2020-04-27;udang;JAWA TIMUR;SITUBONDO;90;53000;2020-04-26T17:00:00.000Z;1587920400;jala;4770000
